panel,level,method,model,n_total,n_success,n_failed,skeleton_f1_mean,skeleton_f1_std,skeleton_f1_ci95_low,skeleton_f1_ci95_high,directed_f1_mean,directed_f1_std,directed_f1_ci95_low,directed_f1_ci95_high,dag_shd_mean,dag_shd_std,dag_shd_ci95_low,dag_shd_ci95_high,efficiency_mean,efficiency_std,efficiency_ci95_low,efficiency_ci95_high,submit_directed_mean,submit_undirected_mean,interventions_used_mean,total_actions_mean,stats_actions_mean,intervene_actions_mean,submit_actions_mean,sanitized_overlap_count_mean,cost_usd_mean
active,1,pc_cpdag_llm,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.8246212121212121,0.11285517926214768,0.7464165628238898,0.9028258614185344,0.7416666666666667,0.11212413708598458,0.6639686037518407,0.8193647295814926,2.375,1.0606601717798212,1.6400000000000001,3.11,0.875,0.23145502494313785,0.7146098506765456,1.0353901493234543,4.75,0.125,1.75,2.75,0.0,1.75,1.0,0.0,0.040628625
active,1,pc_greedy,baseline,8,8,0,0.8477272727272727,0.11860563367742534,0.7655377618242424,0.929916783630303,0.8022727272727272,0.1215552502633595,0.7180392363576789,0.8865062181877756,1.875,1.1259916264596033,1.0947276116637217,2.6552723883362783,0.7708333333333333,0.26633163477615585,0.586274926438509,0.9553917402281575,4.875,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0
active,2,llm_raw,openrouter/anthropic/claude-sonnet-4-6,8,7,1,0.43324277079252754,0.14151937808821388,0.3284037483595051,0.5380817932255499,0.23242296918767508,0.19941786226640273,0.08469214943618586,0.3801537889391643,11.0,2.581988897471611,9.087235857020875,12.912764142979125,0.9285714285714286,0.18898223650461363,0.7885714285714286,1.0685714285714285,6.142857142857143,1.1428571428571428,1.8571428571428572,2.857142857142857,0.0,1.8571428571428572,1.0,0.0,0.09482614285714286
active,2,llm_stats,openrouter/anthropic/claude-sonnet-4-6,8,7,1,0.39786967418546365,0.12646601243028024,0.30418234109155673,0.4915570072793706,0.18711958467597564,0.15474401088950623,0.0724836171626904,0.30175555218926087,12.714285714285714,2.0586634591635513,11.189206481371349,14.239364947200079,1.0,0.0,1.0,1.0,7.857142857142857,1.0,0.0,2.4285714285714284,1.4285714285714286,0.0,1.0,0.0,0.052174285714285715
active,2,llm_stats_cpdag_greedy,openrouter/anthropic/claude-sonnet-4-6,8,4,4,0.5474780701754386,0.10806242318116775,0.4415768954578942,0.6533792448929829,0.3738970588235294,0.2663845871477856,0.11284016341869951,0.6349539542283593,8.75,2.0615528128088303,6.7296782434473466,10.770321756552654,0.6666666666666666,0.3849001794597505,0.28946449079611114,1.043868842537222,6.75,0.5,2.25,37.25,34.0,2.25,1.0,0.0,0.8789325000000001
active,2,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,2,pc_cpdag_llm,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.5848537491919845,0.15588356438533835,0.47683195024863,0.692875548135339,5.125,1.7268882005337975,3.928327530190487,6.3216724698095135,0.8958333333333333,0.19795582319423677,0.7586569464764434,1.033009720190223,6.0,0.125,1.875,2.875,0.0,1.875,1.0,0.0,0.046970250000000005
active,2,pc_greedy,baseline,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.6126925770308123,0.13921634926448592,0.5162205689061985,0.709164585155426,4.875,1.5526475085202969,3.799070169574242,5.950929830425758,0.7708333333333333,0.26633163477615585,0.586274926438509,0.9553917402281575,6.125,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0
active,3,llm_raw,openrouter/anthropic/claude-sonnet-4-6,8,6,2,0.44649794649794644,0.058935289161360246,0.39933989364363365,0.49365599935225923,0.3192134376344902,0.15362527401434914,0.19628761687722512,0.44213925839175533,13.833333333333334,3.3115957885386114,11.18350482735203,16.48316183931464,1.0,0.0,1.0,1.0,8.333333333333334,1.5,1.5,2.5,0.0,1.5,1.0,0.0,0.21510399999999996
active,3,llm_stats,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.3161624004015309,0.16737677119768155,0.20017621547308084,0.4321485853299809,0.2332289778299504,0.18753319854207748,0.10327510137097837,0.3631828542889224,14.375,2.1998376563477846,12.85059027817322,15.89940972182678,1.0,0.0,1.0,1.0,7.125,1.0,0.0,2.125,1.125,0.0,1.0,0.0,0.053686125
active,3,llm_stats_cpdag_greedy,openrouter/anthropic/claude-sonnet-4-6,8,4,4,0.12394957983193278,0.16685487102239313,-0.0395681937700125,0.2874673534338781,0.09453781512605042,0.11550164661075173,-0.018653798552486278,0.2077294288045871,12.5,0.5773502691896257,11.934196736194167,13.065803263805833,1.0,0.0,1.0,1.0,2.25,0.0,1.5,11.25,8.75,1.5,1.0,0.0,0.25177125
active,3,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,3,pc_cpdag_llm,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.779334700387332,0.08734707053518585,0.7188062686129666,0.8398631321616974,0.628688141923436,0.12897503512958983,0.539313002418408,0.7180632814284641,6.375,1.685018016012207,5.207342087767141,7.542657912232859,0.9375,0.1767766952966369,0.8150000000000001,1.06,7.875,0.875,1.875,2.875,0.0,1.875,1.0,0.0,0.056858624999999996
active,3,pc_greedy,baseline,8,8,0,0.779334700387332,0.08734707053518585,0.7188062686129666,0.8398631321616974,0.6966564137616769,0.12410007912518392,0.6106594464163763,0.7826533811069775,5.5,1.6035674514745464,4.3887844493528725,6.6112155506471275,0.6354166666666666,0.2670291435256899,0.4503749108684445,0.8204584224648888,8.5,0.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0
active,4,llm_raw,openrouter/anthropic/claude-sonnet-4-6,8,5,3,0.3625097125097125,0.15360022588328995,0.22787317830744375,0.4971462467119812,0.2944708318109853,0.10794473995205064,0.19985309548322686,0.3890885681387438,15.2,2.16794833886788,13.299709495892799,17.1002905041072,1.0,0.0,1.0,1.0,6.2,2.2,2.4,3.4,0.0,2.4,1.0,0.0,0.16270199999999999
active,4,llm_stats,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.3110426118109776,0.13839380636713144,0.2151405968336893,0.4069446267882659,0.20574096265921404,0.10296392175390487,0.1343906051152618,0.2770913202031663,18.625,2.669269563007828,16.775290563358666,20.474709436641334,1.0,0.0,1.0,1.0,8.625,2.375,0.0,2.25,1.25,0.0,1.0,0.125,0.06431362499999999
active,4,llm_stats_cpdag_greedy,openrouter/anthropic/claude-sonnet-4-6,8,6,2,0.21245791245791246,0.19941928412057344,0.05288925207551953,0.3720265728403054,0.21701965895514283,0.20545453384462822,0.05262179302330888,0.3814175248869768,14.333333333333334,3.011090610836324,11.923959048494126,16.742707618172542,0.9166666666666666,0.2041241452319315,0.7533333333333333,1.08,5.0,0.3333333333333333,1.5,18.166666666666668,15.666666666666666,1.5,1.0,0.0,0.49496499999999993
active,4,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,4,pc_cpdag_llm,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.7863982213438735,0.08245222358825331,0.7292617454491734,0.8435346972385735,0.6058817993600603,0.14056947989902516,0.5084721195448828,0.7032914791752377,7.5,2.2038926600773587,5.972780303951001,9.027219696049,1.0,0.0,1.0,1.0,8.625,1.125,2.25,3.25,0.0,2.25,1.0,0.0,0.06962325
active,4,pc_greedy,baseline,8,8,0,0.7747315546772069,0.06905786277089626,0.7268768972788472,0.8225862120755666,0.6895503952569171,0.12391634268288049,0.6036807507702343,0.7754200397435999,6.25,2.052872551885702,4.82743189969689,7.67256810030311,0.8541666666666666,0.20773724245970415,0.7102121020753809,0.9981212312579524,9.5,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0
active,5,llm_raw,openrouter/anthropic/claude-sonnet-4-6,8,4,4,0.31451028517999063,0.11979825368375249,0.19710799656991318,0.4319125737900681,0.2516329137018792,0.19979292148090308,0.055835850650594154,0.4474299767531642,21.25,6.075908711186061,15.29560946303766,27.20439053696234,1.0,0.0,1.0,1.0,10.75,2.25,2.0,3.0,0.0,2.0,1.0,0.0,0.38872949999999995
active,5,llm_stats,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.23482099137103607,0.12077241417805712,0.15112997818637303,0.3185120045556991,0.1269788105326989,0.13815623247218803,0.031241425865315045,0.2227161952000828,22.0,4.869731585445518,18.625448177905696,25.374551822094304,1.0,0.0,1.0,1.0,9.125,1.875,0.0,2.0,1.0,0.0,1.0,0.0,0.06169425
active,5,llm_stats_cpdag_greedy,openrouter/anthropic/claude-sonnet-4-6,8,5,3,0.2974627055973479,0.07697228495587453,0.2299935230717785,0.36493188812291727,0.23694334650856388,0.08248292039108408,0.16464387905351419,0.3092428139636136,18.0,4.123105625617661,14.385938572741189,21.61406142725881,0.7666666666666666,0.22360679774997896,0.5706666666666667,0.9626666666666666,8.2,0.2,2.4,36.2,32.8,2.4,1.0,0.2,1.1081844000000003
active,5,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,5,pc_cpdag_llm,openrouter/anthropic/claude-sonnet-4-6,8,8,0,0.7556873394804429,0.06335984084613733,0.7117812098255829,0.7995934691353028,0.5685668376822799,0.20220748531520166,0.4284441992906828,0.708689476073877,9.25,3.1052950170405937,7.098140339148484,11.401859660851516,1.0,0.0,1.0,1.0,10.5,0.875,2.125,3.125,0.0,2.125,1.0,0.0,0.07772737500000002
active,5,pc_greedy,baseline,8,8,0,0.7590740389878321,0.07474396559058294,0.7072791133643944,0.8108689646112698,0.6419633208426312,0.14923782884743161,0.5385467816708065,0.7453798600144559,8.125,2.5319388392523003,6.370455899670801,9.879544100329198,0.7208333333333333,0.2383391607679182,0.5556727212680538,0.8859939453986129,11.0,0.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0
observational,0,pc,baseline,8,8,0,0.975,0.07071067811865474,0.9259999999999999,1.024,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.25,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,1,pc,baseline,8,8,0,0.8477272727272727,0.11860563367742534,0.7655377618242424,0.929916783630303,0.26388888888888884,0.2890567278011796,0.06358279596059688,0.4641949818171808,5.125,1.5526475085202969,4.049070169574242,6.200929830425758,1.0,0.0,1.0,1.0,1.25,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,2,pc,baseline,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.2710726773226773,0.29053835517588306,0.06973986900581783,0.47240548563953677,7.625,2.5035688811888406,5.8901152776048775,9.359884722395122,1.0,0.0,1.0,1.0,3.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,3,pc,baseline,8,8,0,0.779334700387332,0.08734707053518585,0.7188062686129666,0.8398631321616974,0.3447368421052631,0.2703929968927752,0.15736405485079344,0.5321096293597328,9.5,2.7255405754769875,7.611296741147514,11.388703258852486,1.0,0.0,1.0,1.0,4.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,4,pc,baseline,8,8,0,0.7747315546772069,0.06905786277089626,0.7268768972788472,0.8225862120755666,0.36637055539919317,0.15612154017929283,0.2581838476441285,0.47455726315425784,10.875,1.807721533549109,9.62231288822787,12.12768711177213,1.0,0.0,1.0,1.0,4.625,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,5,pc,baseline,8,8,0,0.7590740389878321,0.07474396559058294,0.7072791133643944,0.8108689646112698,0.3336530638189677,0.2201557347229862,0.1810929231380321,0.4862132044999033,13.0,2.5634797778466227,11.223599144337067,14.776400855662933,1.0,0.0,1.0,1.0,5.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
