panel,level,method,model,n_total,n_success,n_failed,skeleton_f1_mean,skeleton_f1_std,skeleton_f1_ci95_low,skeleton_f1_ci95_high,directed_f1_mean,directed_f1_std,directed_f1_ci95_low,directed_f1_ci95_high,dag_shd_mean,dag_shd_std,dag_shd_ci95_low,dag_shd_ci95_high,efficiency_mean,efficiency_std,efficiency_ci95_low,efficiency_ci95_high,submit_directed_mean,submit_undirected_mean,interventions_used_mean,total_actions_mean,stats_actions_mean,intervene_actions_mean,submit_actions_mean,sanitized_overlap_count_mean,cost_usd_mean
active,2,llm_stats,gpt-5.4-mini,8,8,0,0.2855793293293293,0.1884798392447834,0.15496946433133132,0.41618919432732726,0.08286943319838057,0.12723215280626826,-0.005297950475209229,0.17103681687197037,15.75,6.96419413859206,10.92405967711991,20.57594032288009,1.0,0.0,1.0,1.0,5.5,5.0,0.875,4.125,2.25,0.875,1.0,0.0,0.0115806
active,2,llm_stats_cpdag_greedy,gpt-5.4-mini,8,8,0,0.024999999999999998,0.07071067811865475,-0.024000000000000004,0.074,0.024999999999999998,0.07071067811865475,-0.024000000000000004,0.074,9.5,0.7559289460184544,8.976167965851648,10.023832034148352,1.0,0.0,1.0,1.0,0.75,0.0,0.75,4.75,3.0,0.75,1.0,0.0,0.00860821875
active,2,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,2,pc_cpdag_llm,gpt-5.4-mini,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.4144345238095238,0.27103028833152154,0.226620116119083,0.6022489314999646,6.375,2.5035688811888406,4.6401152776048775,8.109884722395122,0.9375,0.1767766952966369,0.8150000000000001,1.06,5.875,0.25,1.375,2.375,0.0,1.375,1.0,0.25,0.0048564375
active,2,pc_greedy,baseline,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.6126925770308123,0.13921634926448592,0.5162205689061985,0.709164585155426,4.875,1.5526475085202969,3.799070169574242,5.950929830425758,0.7708333333333333,0.26633163477615585,0.586274926438509,0.9553917402281575,6.125,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0
active,3,llm_raw,gpt-5.4-mini,8,8,0,0.32953410295005126,0.12570602391855862,0.24242427264021635,0.41664393325988613,0.16701787093466253,0.115967226796645,0.08665668272062266,0.2473790591487024,24.625,9.1641771511218,18.27454922859802,30.97545077140198,1.0,0.0,1.0,1.0,12.25,8.0,1.25,2.25,0.0,1.25,1.0,0.0,0.0123470625
active,3,llm_stats,gpt-5.4-mini,8,8,0,0.27776437330785153,0.13117792550977017,0.1868627086513081,0.36866603796439495,0.08191923774954628,0.13068025413276613,-0.008637558237624798,0.17247603373671735,19.0,3.585685828003181,16.51524649109816,21.48475350890184,1.0,0.0,1.0,1.0,7.0,4.625,1.0,4.0,2.0,1.0,1.0,0.0,0.01463000625
active,3,llm_stats_cpdag_greedy,gpt-5.4-mini,8,8,0,0.038461538461538464,0.07121693075173474,-0.010889276714909045,0.08781235363798598,0.038461538461538464,0.07121693075173474,-0.010889276714909045,0.08781235363798598,12.0,0.7559289460184544,11.476167965851648,12.523832034148352,1.0,0.0,1.0,1.0,0.5,0.0,0.5,4.5,3.0,0.5,1.0,0.0,0.008360662500000001
active,3,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,3,pc_cpdag_llm,gpt-5.4-mini,8,8,0,0.7630439735702894,0.10198839756869425,0.6923696197975796,0.8337183273429992,0.46523268398268397,0.21706236683018912,0.3148161378871759,0.6156492300781921,8.125,2.748376143938713,6.220472499542209,10.02952750045779,0.9375,0.1767766952966369,0.8150000000000001,1.06,7.75,1.125,1.625,2.625,0.0,1.625,1.0,0.0,0.0066466875
active,3,pc_greedy,baseline,8,8,0,0.779334700387332,0.08734707053518585,0.7188062686129666,0.8398631321616974,0.6966564137616769,0.12410007912518392,0.6106594464163763,0.7826533811069775,5.5,1.6035674514745464,4.3887844493528725,6.6112155506471275,0.6354166666666666,0.2670291435256899,0.4503749108684445,0.8204584224648888,8.5,0.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0
active,4,llm_raw,gpt-5.4-mini,8,8,0,0.26508251838747193,0.09125309439130355,0.20184735017609204,0.32831768659885185,0.15624961843711843,0.08474033208399616,0.09752756424965667,0.2149716726245802,27.125,5.566160513059505,23.267847552921975,30.982152447078025,1.0,0.0,1.0,1.0,15.875,4.125,1.875,2.875,0.0,1.875,1.0,0.0,0.01965121875
active,4,llm_stats,gpt-5.4-mini,8,8,0,0.15537906858471373,0.1478359465480207,0.052933984283621074,0.2578241528858064,0.07624458874458874,0.10083153924546474,0.0063718968898020395,0.14611728059937545,25.75,17.726090536671805,13.466445954040827,38.03355404595917,1.0,0.0,1.0,1.0,5.5,10.375,1.0,4.5,2.5,1.0,1.0,1.5,0.017876700000000002
active,4,llm_stats_cpdag_greedy,gpt-5.4-mini,8,8,0,0.03333333333333333,0.06172133998483677,-0.009437373152921175,0.07610403981958784,0.03333333333333333,0.06172133998483677,-0.009437373152921175,0.07610403981958784,14.375,0.9161253813129043,13.740157499847403,15.009842500152597,1.0,0.0,1.0,1.0,0.875,0.0,0.875,4.875,3.0,0.875,1.0,0.0,0.009535725000000002
active,4,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,4,pc_cpdag_llm,gpt-5.4-mini,8,8,0,0.7641913702239789,0.07569574197713104,0.7117368972141819,0.8166458432337759,0.5047947437764371,0.0964263186729201,0.4379747140343298,0.5716147735185444,9.0,1.7728105208558367,7.7715049857651035,10.228495014234896,1.0,0.0,1.0,1.0,7.75,1.75,1.0,2.0,0.0,1.0,1.0,1.0,0.0042688125
active,4,pc_greedy,baseline,8,8,0,0.7747315546772069,0.06905786277089626,0.7268768972788472,0.8225862120755666,0.6895503952569171,0.12391634268288049,0.6036807507702343,0.7754200397435999,6.25,2.052872551885702,4.82743189969689,7.67256810030311,0.8541666666666666,0.20773724245970415,0.7102121020753809,0.9981212312579524,9.5,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0
active,5,llm_raw,gpt-5.4-mini,8,8,0,0.23566975150448424,0.06005494473976781,0.1940537980085965,0.277285705000372,0.07012953911701059,0.06387968574882734,0.025863175323410342,0.11439590291061083,37.5,14.432107063270916,27.49906004417585,47.50093995582415,1.0,0.0,1.0,1.0,17.75,10.0,1.875,2.875,0.0,1.875,1.0,0.0,0.02265178125
active,5,llm_stats,gpt-5.4-mini,8,8,0,0.09895807443871646,0.06528744607329418,0.05371618251083467,0.14419996636659826,0.021120689655172414,0.039977805121431585,-0.006582515901179774,0.0488238952115246,21.375,4.983902658989812,17.921331660393548,24.828668339606452,1.0,0.0,1.0,1.0,3.625,3.25,1.0,4.5,2.5,1.0,1.0,0.0,0.019175043750000002
active,5,llm_stats_cpdag_greedy,gpt-5.4-mini,8,8,0,0.02786377708978328,0.05169974063229529,-0.00796231535316477,0.06368986953273133,0.02786377708978328,0.05169974063229529,-0.00796231535316477,0.06368986953273133,16.5,0.7559289460184544,15.976167965851648,17.023832034148352,1.0,0.0,1.0,1.0,1.0,0.0,0.875,5.0,3.125,0.875,1.0,0.0,0.01095358125
active,5,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,5,pc_cpdag_llm,gpt-5.4-mini,8,8,0,0.7456811818449749,0.06339954805503767,0.701747536498173,0.7896148271917768,0.3489179679969153,0.23870058498603527,0.18350690172643044,0.5143290342674002,12.875,3.313931631332013,10.578562541674605,15.171437458325395,1.0,0.0,1.0,1.0,8.125,3.625,1.375,2.375,0.0,1.375,1.0,0.375,0.006898218750000001
active,5,pc_greedy,baseline,8,8,0,0.7590740389878321,0.07474396559058294,0.7072791133643944,0.8108689646112698,0.6419633208426312,0.14923782884743161,0.5385467816708065,0.7453798600144559,8.125,2.5319388392523003,6.370455899670801,9.879544100329198,0.7208333333333333,0.2383391607679182,0.5556727212680538,0.8859939453986129,11.0,0.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0
observational,0,pc,baseline,9,9,0,0.9777777777777779,0.06666666666666665,0.9342222222222223,1.0213333333333334,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.2222222222222222,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,1,pc,baseline,8,8,0,0.8477272727272727,0.11860563367742534,0.7655377618242424,0.929916783630303,0.26388888888888884,0.2890567278011796,0.06358279596059688,0.4641949818171808,5.125,1.5526475085202969,4.049070169574242,6.200929830425758,1.0,0.0,1.0,1.0,1.25,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,2,pc,baseline,8,8,0,0.7403186274509804,0.10442342029393886,0.6679568890185341,0.8126803658834267,0.2710726773226773,0.29053835517588306,0.06973986900581783,0.47240548563953677,7.625,2.5035688811888406,5.8901152776048775,9.359884722395122,1.0,0.0,1.0,1.0,3.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,3,pc,baseline,8,8,0,0.779334700387332,0.08734707053518585,0.7188062686129666,0.8398631321616974,0.3447368421052631,0.2703929968927752,0.15736405485079344,0.5321096293597328,9.5,2.7255405754769875,7.611296741147514,11.388703258852486,1.0,0.0,1.0,1.0,4.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,4,pc,baseline,8,8,0,0.7747315546772069,0.06905786277089626,0.7268768972788472,0.8225862120755666,0.36637055539919317,0.15612154017929283,0.2581838476441285,0.47455726315425784,10.875,1.807721533549109,9.62231288822787,12.12768711177213,1.0,0.0,1.0,1.0,4.625,4.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
observational,5,pc,baseline,8,8,0,0.7590740389878321,0.07474396559058294,0.7072791133643944,0.8108689646112698,0.3336530638189677,0.2201557347229862,0.1810929231380321,0.4862132044999033,13.0,2.5634797778466227,11.223599144337067,14.776400855662933,1.0,0.0,1.0,1.0,5.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
