panel,level,method,model,n_total,n_success,n_failed,skeleton_f1_mean,skeleton_f1_std,skeleton_f1_ci95_low,skeleton_f1_ci95_high,directed_f1_mean,directed_f1_std,directed_f1_ci95_low,directed_f1_ci95_high,dag_shd_mean,dag_shd_std,dag_shd_ci95_low,dag_shd_ci95_high,efficiency_mean,efficiency_std,efficiency_ci95_low,efficiency_ci95_high,submit_directed_mean,submit_undirected_mean,interventions_used_mean,total_actions_mean,stats_actions_mean,intervene_actions_mean,submit_actions_mean,sanitized_overlap_count_mean
active,3,llm_raw,gpt-5.4,9,8,1,0.5210717590121348,0.13186250998054508,0.429695701520443,0.6124478165038265,0.20631123262702208,0.16600880887184175,0.09127299722684093,0.3213494680272032,14.0,3.779644730092272,11.38083982925824,16.619160170741758,1.0,0.0,1.0,1.0,5.125,7.125,1.25,2.25,0.0,1.25,1.0,0.0
active,3,llm_stats,gpt-5.4,8,8,0,0.24318181818181817,0.1516946988119403,0.13806275498584375,0.3483008813777926,0.18257575757575756,0.16427444936254523,0.06873937199821455,0.29641214315330056,8.625,1.5059406173077154,7.58143639388871,9.66856360611129,1.0,0.0,1.0,1.0,1.75,0.25,1.0,6.75,4.75,1.0,1.0,0.0
active,3,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,3,pc_greedy,baseline,8,8,0,0.6504120879120878,0.07803289440955809,0.5963380508953278,0.7044861249288479,0.4885531135531136,0.17379770949056883,0.3681174453963522,0.6089887817098749,5.75,1.2817398889233114,4.861799572168533,6.638200427831467,0.8125,0.25877458475338283,0.6331783615957071,0.9918216384042929,4.125,0.25,1.875,0.0,0.0,0.0,0.0,0.0
active,4,llm_raw,gpt-5.4,8,8,0,0.6524038461538462,0.12771046971328207,0.5639050057743209,0.7409026865333714,0.15000000000000002,0.232992949004287,-0.011455876325391079,0.3114558763253911,7.625,1.7677669529663689,6.4,8.85,1.0,0.0,1.0,1.0,2.625,4.0,0.5,1.5,0.0,0.5,1.0,0.0
active,4,llm_stats,gpt-5.4,8,8,0,0.4047619047619047,0.1567765262107689,0.29612131484368964,0.5134024946801198,0.21626984126984128,0.19999370108498654,0.07768127708268771,0.3548584054569949,5.375,1.0606601717798212,4.640000000000001,6.109999999999999,1.0,0.0,1.0,1.0,1.75,0.125,0.25,4.5,3.25,0.25,1.0,0.0
active,4,oracle,baseline,8,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,4,pc_greedy,baseline,8,8,0,0.6541666666666666,0.08345229603962802,0.5963371759201626,0.7119961574131706,0.4652777777777778,0.21450385721917625,0.3166341883880343,0.6139213671675212,4.0,1.0690449676496976,3.2591896329019145,4.740810367098085,1.0,0.0,1.0,1.0,3.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0
active,5,llm_raw,gpt-5.4,16,14,2,0.4744501793457854,0.14616318479060952,0.397885220939319,0.5510151377522519,0.20821819956052598,0.14911853532227318,0.13010513387343678,0.2863312652476152,15.0,4.350066312491905,12.721295914847145,17.278704085152853,1.0,0.0,1.0,1.0,4.857142857142857,8.428571428571429,0.9285714285714286,1.9285714285714286,0.0,0.9285714285714286,1.0,0.0
active,5,llm_stats,gpt-5.4,16,16,0,0.2609848484848485,0.09036114325632867,0.21670788828924745,0.30526180868044955,0.175,0.08154837669167199,0.13504129542108073,0.21495870457891925,8.625,0.806225774829855,8.22994937033337,9.02005062966663,1.0,0.0,1.0,1.0,1.75,0.25,0.625,5.375,3.75,0.625,1.0,0.0
active,5,oracle,baseline,16,16,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
active,5,pc_greedy,baseline,15,15,0,0.46672660672660665,0.13022359965879127,0.40082437257908043,0.5326288408741329,0.1626418026418026,0.13593534200379948,0.09384902805155056,0.23143457723205468,8.2,1.0141851056742197,7.686751522164945,8.713248477835053,1.0,0.0,1.0,1.0,2.533333333333333,0.4666666666666667,1.4,0.0,0.0,0.0,0.0,0.0
observational,0,llm_raw_obs,gpt-5.4,8,8,0,0.7513888888888889,0.13226256554061797,0.6597356070378058,0.843042170739972,0.3979166666666667,0.155667122689474,0.2900448541663719,0.5057884791669616,3.875,0.8345229603962802,3.2967050925349595,4.4532949074650405,1.0,0.0,1.0,1.0,4.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0
observational,0,llm_stats_obs,gpt-5.4,8,8,0,0.6689935064935065,0.22188947286986582,0.5152319465721198,0.8227550664148933,0.12251984126984128,0.17791435548779344,-0.0007685170212944487,0.245808199560977,5.0,0.5345224838248488,4.6295948164509575,5.3704051835490425,1.0,0.0,1.0,1.0,1.625,1.875,0.0,4.5,3.5,0.0,1.0,0.0
observational,0,pc,baseline,8,8,0,0.7971230158730159,0.11419508366291012,0.7179898601975312,0.8762561715485007,0.13888888888888887,0.2639410975923157,-0.04401296025363097,0.3217907380314087,4.375,1.1877349391654208,3.5519416788586606,5.198058321141339,1.0,0.0,1.0,1.0,1.25,2.125,0.0,0.0,0.0,0.0,0.0,0.0
observational,1,llm_raw_obs,gpt-5.4,8,8,0,0.6088286713286712,0.1980767455060569,0.47156848958483033,0.7460888530725122,0.2765151515151515,0.264650733032342,0.09312155010145506,0.4599087529288479,7.0,3.116774889895918,4.840185193124189,9.159814806875811,1.0,0.0,1.0,1.0,3.25,2.875,0.0,1.0,0.0,0.0,1.0,0.0
observational,1,llm_stats_obs,gpt-5.4,8,8,0,0.3547619047619048,0.2190439218853917,0.20297221106990504,0.5065515984539045,0.13392857142857142,0.1963125817099081,-0.002109107175556485,0.26996625003269936,6.375,0.9161253813129043,5.740157499847403,7.009842500152597,1.0,0.0,1.0,1.0,1.25,1.375,0.0,4.75,3.75,0.0,1.0,0.0
observational,1,pc,baseline,8,8,0,0.6875,0.10828753610730314,0.612460565922532,0.762539434077468,0.2375,0.2183542338233253,0.08618823575147902,0.38881176424852093,5.125,0.9910312089651149,4.438250409537799,5.811749590462201,1.0,0.0,1.0,1.0,1.75,1.625,0.0,0.0,0.0,0.0,0.0,0.0
observational,2,llm_raw_obs,gpt-5.4,9,8,1,0.7625,0.02314550249431386,0.7464609850676545,0.7785390149323455,0.075,0.21213203435596426,-0.072,0.22199999999999998,9.0,2.449489742783178,7.302590208582501,10.697409791417499,1.0,0.0,1.0,1.0,0.5,8.625,0.0,1.0,0.0,0.0,1.0,0.0
observational,2,llm_stats_obs,gpt-5.4,9,8,1,0.2876984126984127,0.06575474999432662,0.2421326956745225,0.33326412972230285,0.09375,0.12938729237669142,0.004089180797853517,0.18341081920214647,6.25,0.4629100498862757,5.929219701353091,6.570780298646909,1.0,0.0,1.0,1.0,0.875,0.875,0.0,4.875,3.875,0.0,1.0,0.0
observational,2,pc,baseline,8,8,0,0.46726190476190477,0.1259479764671036,0.37998440989002435,0.5545393996337852,0.03125,0.08838834764831845,-0.029999999999999992,0.0925,5.875,0.3535533905932738,5.63,6.12,1.0,0.0,1.0,1.0,0.25,1.625,0.0,0.0,0.0,0.0,0.0,0.0
observational,3,llm_raw_obs,gpt-5.4,8,8,0,0.5458333333333333,0.09348514309379806,0.4810514342839503,0.6106152323827162,0.1877913752913753,0.2588563114015074,0.00841310320933164,0.36716964737341895,14.25,6.606274074155351,9.672085627712114,18.827914372287886,1.0,0.0,1.0,1.0,1.875,10.625,0.0,1.0,0.0,0.0,1.0,0.0
observational,3,llm_stats_obs,gpt-5.4,8,8,0,0.2295454545454545,0.1605590881240323,0.11828368295169543,0.34080722613921355,0.11363636363636362,0.16656825114780074,-0.0017895454822903223,0.22906227275501756,8.625,1.1877349391654208,7.801941678858661,9.448058321141339,1.0,0.0,1.0,1.0,0.875,0.625,0.0,4.0,3.0,0.0,1.0,0.0
observational,3,pc,baseline,8,8,0,0.6504120879120878,0.07803289440955809,0.5963380508953278,0.7044861249288479,0.17234848484848483,0.20310741896589415,0.03160222425360551,0.31309474544336413,8.0,1.1952286093343936,7.171748830366054,8.828251169633946,1.0,0.0,1.0,1.0,1.25,3.125,0.0,0.0,0.0,0.0,0.0,0.0
observational,4,llm_raw_obs,gpt-5.4,8,8,0,0.7123376623376623,0.08111426737468666,0.656128342796275,0.7685469818790496,0.24368686868686867,0.3345021922031099,0.0118886756268555,0.4754850617468819,7.5,3.3806170189140663,5.157351925704589,9.842648074295411,1.0,0.0,1.0,1.0,2.0,5.625,0.0,1.0,0.0,0.0,1.0,0.0
observational,4,llm_stats_obs,gpt-5.4,8,8,0,0.3839285714285714,0.12481765125229662,0.2974343519685404,0.4704227908886024,0.21875,0.20863074009907004,0.07417627313373984,0.36332372686626013,5.375,0.9161253813129043,4.740157499847403,6.009842500152597,1.0,0.0,1.0,1.0,1.5,0.25,0.0,4.625,3.625,0.0,1.0,0.0
observational,4,pc,baseline,8,8,0,0.6541666666666666,0.08345229603962802,0.5963371759201626,0.7119961574131706,0.2,0.24348657927227588,0.03127240889528474,0.3687275911047153,5.25,1.2817398889233114,4.361799572168533,6.138200427831467,1.0,0.0,1.0,1.0,1.5,1.625,0.0,0.0,0.0,0.0,0.0,0.0
observational,5,llm_raw_obs,gpt-5.4,15,15,0,0.5640836724494895,0.10002452669106973,0.5134642778408154,0.6147030670581637,0.11819291819291819,0.1873334229590321,0.02338912582462563,0.21299671056121075,16.733333333333334,4.97804704487135,14.214093941947294,19.252572724719375,1.0,0.0,1.0,1.0,1.5333333333333334,14.066666666666666,0.0,1.0,0.0,0.0,1.0,0.0
observational,5,llm_stats_obs,gpt-5.4,15,15,0,0.24363636363636362,0.1116158024975777,0.1871509741214622,0.30012175315126505,0.1503030303030303,0.07819289159473818,0.11073196742310251,0.1898740931829581,8.733333333333333,0.7037315505489968,8.377196031471007,9.089470635195658,1.0,0.0,1.0,1.0,1.4666666666666666,0.4,0.0,4.333333333333333,3.3333333333333335,0.0,1.0,0.0
observational,5,pc,baseline,15,15,0,0.46672660672660665,0.13022359965879127,0.40082437257908043,0.5326288408741329,0.04102564102564102,0.10826639239215333,-0.01376471310702456,0.0958159951583066,8.866666666666667,0.8338093878327917,8.444700896596261,9.288632436737073,1.0,0.0,1.0,1.0,0.5333333333333333,2.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
